,first_group,second_group,third_group,fourth_group
263,1.1112667682094842e-205,0.9985684729855658,4.9454372966668284e-11,0.0014315269649797374
264,3.2497543374686404e-207,0.9983038490915783,7.207925164727775e-10,0.0016961501876291167
265,9.380099513715976e-209,0.9979902523159923,9.351823773673427e-09,0.002009738332184013
266,2.6722986763966573e-210,0.997618553763729,1.0791593426821921e-07,0.002381338320336677
267,7.514118918481866e-212,0.997177237972279,1.1068277424914885e-06,0.0028216551999786094
268,2.0853451144694782e-213,0.996646585167581,1.0084131356552489e-05,0.0033433307010625486
269,5.711553853759748e-215,0.9959573171607854,8.157252495596826e-05,0.003961110314258674
270,1.543257881856678e-216,0.9947237549134446,0.0005854315032910823,0.004690813583264426
271,4.10454040652306e-218,0.9907417346211201,0.0037183011745462965,0.005539964204333511
272,1.062384182004223e-219,0.9728904240966918,0.020658346093845883,0.006451229809462264
273,2.549311083340601e-221,0.897317468183369,0.09562605398251675,0.00705647783411429
274,4.9174405466285795e-223,0.6739970196727562,0.31971669300814415,0.0062862873190997854
275,6.413781118913597e-225,0.3468033207051813,0.6493600933707192,0.0038365859240994896
276,6.115503271624107e-227,0.13216191469684277,0.8661037846097315,0.0017343006934257426
277,5.352460050426479e-229,0.04683681773604105,0.9524340728000867,0.0007291094638722442
278,4.8910045025856824e-231,0.017556854926772298,0.9821189024056516,0.00032424266757621764
279,4.877509355342137e-233,0.007276397791784487,0.9925641653624659,0.00015943684574959782
280,5.380864541325699e-235,0.003379831602426704,0.9965322971502801,8.787124729323377e-05
281,6.595178864549223e-237,0.0017670520523600304,0.9981784335633412,5.4514384298691414e-05
282,8.994152573613724e-239,0.0010414008299423013,0.9989204732598969,3.8125910160897284e-05
283,1.3655023369885937e-240,0.0006922137574860558,0.9992777106999103,3.007554260351738e-05
284,2.308453209782118e-242,0.000519056018715397,0.9994541776559872,2.6766325297340067e-05
285,4.3459854841209195e-244,0.0004391188997688882,0.9995340036432038,2.6877457027315702e-05
286,9.111934580417607e-246,0.00041914138178513236,0.9995504057444385,3.045287377640502e-05
287,2.127597697008717e-247,0.0004513890233070895,0.9995096786357807,3.89323409122858e-05
288,5.532395387602361e-249,0.0005484559221884897,0.9993953846025786,5.615947523280085e-05
289,1.601959294297985e-250,0.0007518004711184912,0.9991568017560414,9.139777284007313e-05
290,5.16462141748751e-252,0.001162432710308536,0.9986697709860911,0.00016779630360027944
291,1.8532083141410832e-253,0.0020266906089541907,0.9976259225806836,0.0003473868103621715
292,7.394895009576329e-255,0.003980932725232928,0.9952087563724114,0.0008103109023557515
293,3.273488051281916e-256,0.008788383026646623,0.9890871676256351,0.0021244493477183446
294,1.5956296761467404e-257,0.021643701960432964,0.9721423300553701,0.006213967984197048
295,8.35754377149495e-259,0.058027680125711925,0.9221843084069015,0.01978801146738649
296,4.345927413459982e-260,0.1564775587206,0.7801387078709819,0.06338373340841809
297,1.8431568029863197e-261,0.3486590232603001,0.48357081711849503,0.16777015962120487
298,5.189576899841984e-263,0.52251125136403,0.1787946325471624,0.2986941160888075
299,1.050056615088608e-264,0.5701085649993046,0.04269186128828292,0.38719957371241265
300,1.85092461681061e-266,0.5489981388948498,0.00798174639082273,0.44302011471432756
301,3.105741146968996e-268,0.5098481753653709,0.0012770741113707312,0.4888747505232584
302,5.076890021519086e-270,0.46732936512988166,0.0001790082173901805,0.5324916266527282
303,8.123324828660748e-272,0.4247810296851056,2.209323770404491e-05,0.5751968770771902
304,1.2734398524367817e-273,0.3832410573755203,2.404119894708374e-06,0.6167565385045851
305,1.9565135515281274e-275,0.34331684933070256,2.3085151290597862e-07,0.6566829198177846
306,2.947075803269757e-277,0.3054770867413514,1.9579760643607708e-08,0.694522893678888
307,4.35384531997174e-279,0.270079647704234,1.4685788360163498e-09,0.7299203508271872
308,6.311307007493539e-281,0.23737019963417821,9.755295322580384e-11,0.7626298002682689
309,8.981235697040146e-283,0.20748540209033448,5.74938180239852e-12,0.7925145979039161
310,1.2552664629785501e-284,0.1804631456518346,3.013044059267548e-13,0.8195368543478642
311,1.723976020922311e-286,0.1562577561300847,1.4079534069247534e-14,0.8437422438699013
312,2.327708623199988e-288,0.13475764242082428,5.88640057902405e-16,0.865242357579175
313,3.0911826908965253e-290,0.11580320749436275,2.211121710854664e-17,0.8841967925056372
314,4.039270041766099e-292,0.0992034258506632,7.500292356890336e-19,0.9007965741493368
315,5.195553915622873e-294,0.08475011205956309,2.3110360088994195e-20,0.9152498879404369
316,6.58058348303517e-296,0.07222944649010118,6.510190984712903e-22,0.9277705535098988
317,8.209892856800747e-298,0.06143073106075957,1.6873540535619752e-23,0.9385692689392404
318,1.0091893681812844e-299,0.052152611452512466,4.0457034998393757e-25,0.9478473885474875
319,1.2225789806564873e-301,0.04420714226968666,9.004898217028411e-27,0.9557928577303133
320,1.4599694898280364e-303,0.037422119290312146,1.862453906995028e-28,0.9625778807096879
321,1.7189153363336144e-305,0.03164208999315761,3.5739380645516175e-30,0.9683579100068423
322,1.9956266255117203e-307,0.026728406556074388,6.341253864177462e-32,0.9732715934439256
323,2.28496030708333e-309,0.02255862393001168,1.0357702294673886e-33,0.9774413760699883
324,2.5805035789013e-311,0.01902548205695108,1.550452435179517e-35,0.9809745179430489
325,2.8747560796e-313,0.016035653039171666,2.1183870041528452e-37,0.9839643469608284
326,3.159376566e-315,0.013508384447667426,2.633040080193734e-39,0.9864916155523324
327,3.4200266e-317,0.011374129879173722,2.9695400627836374e-41,0.9886258701208264
328,3.67466e-319,0.009573226827178727,3.0328877831365618e-43,0.9904267731728214
329,0.0,0.008054658736270872,2.801171772708927e-45,0.9919453412637291
330,0.0,0.006774921351525997,2.337166637872655e-47,0.9932250786484741
331,0.0,0.0056970017802585385,1.760271049739857e-49,0.9943029982197416
332,0.0,0.004789470838175382,1.1961074073449118e-51,0.9952105291618246
333,0.0,0.004025684248180074,7.32965900152867e-54,0.9959743157518198
334,0.0,0.0033830852971922674,4.0493505489064406e-56,0.9966169147028078
335,0.0,0.0028426000190409978,2.01636919823124e-58,0.997157399980959
336,0.0,0.002388115399471467,9.048029896500355e-61,0.9976118846005285
337,0.0,0.0020060311563743632,3.6582098222320773e-63,0.9979939688436256
338,0.0,0.0016848760943663646,1.3324658664327853e-65,0.9983151239056337
339,0.0,0.001414980700156751,4.3718664539389385e-68,0.9985850192998432
340,0.0,0.0011881984195606591,1.2919853811021617e-70,0.9988118015804394
341,0.0,0.0009976688631317112,3.438663492754348e-73,0.9990023311368683
342,0.0,0.0008376169772881857,8.241921617208447e-76,0.9991623830227118
343,0.0,0.000703182962811769,1.7788634756513164e-78,0.9992968170371883
344,0.0,0.0005902784071520692,3.45703274458604e-81,0.9994097215928479
345,0.0,0.000495464714279468,6.049019122849204e-84,0.9995045352857206
